,Unnamed: 0,id,thumbnail,title,author,day,first_genre,second_genre,story,platform
59,,59,//dn-img-page.kakao.com/download/resource?kid=fXTZ4/hzmU3r2X7e/NbQ0rRTPH3j6ET103ok9ck&filename=th1,집착 서브 남주를 키웠습니다,"TK,윤하월",화,로판,,"[매주 화요일 업데이트, 5회 연재 후 1회 정기 휴재]


“훗날 너는 날 꼭 구해야 해. 오늘 내가 널 구한 것처럼.”

나는 교통사고 사망 후 서브 남주에게 끔찍하게 살해당하는 소설 속 악녀, 유리나 카르티아의 어린 몸에 빙의했다.
기억나지 않는 소설 내용을 더듬으며 유리나로 살아갈 방법을 모색하고,
미래에 유리나를 죽일 캐릭터인 서브 남주를 고아원에서 데려와 후원해주며 내 편으로 만들기로 했는데…

“기억해, 유리나. 널 살릴 수 있는 것도, 죽일 수 있는 것도 오직 나뿐이야. 넌 내 곁에 있어야 해.”

그저 죽지 않고 살고 싶은 것뿐이었는데, 서브 남주를 집착남으로 키워버렸다!


ⓒTK (원작:윤하월)/학산문화사",카카오웹툰
60,,60,//dn-img-page.kakao.com/download/resource?kid=btKyw5/hyxJH7psIL/ol0qJE2F3KfkFyqVeReEtK&filename=th1,빛과 그림자 + 골든 타임,"하토,희원,류향",화,로판,,"뛰어난 무공으로 화려한 업적을 남긴 에드나 공작 부인과 일라이 공작 부부의 장남 ‘알렉스’. 

그는 부모님의 위광을 업은 우물 안 개구리가 되는 게 싫어, 진정한 ‘왕’이 되기 위한 여정을 떠난다.

믿음직한 동료들을 하나둘 모아가던 중, 우연히 무리에 합류한 꾀죄죄한 떠돌이 소년 ‘케니’에게 

알렉스는 영문도 모른 채 끌리기 시작한다. 알고 보니 그 소년의 정체는 아주 어릴 적에 만난 적이 있는, 

타국의 제2 왕녀이자 폭군 ‘프레드릭’의  정혼녀 ‘예시카’ 였다! 재회의 기쁨도 잠시, 

두 사람의 사랑은 거대한 전쟁의 불씨를 당기고 마는데

<빛과 그림자> 시리즈,

3부작 중 제2편 <골든 타임>으로 연재 재개!",카카오웹툰
61,,61,//dn-img-page.kakao.com/download/resource?kid=Twp6K/hzb7AO4CJA/vaChzkDKaPxeLV9KKL9Gj0&filename=th1,"이번 생은 제대로 키워 드리겠습니다, 폐하!","앤,스테익,자하",화,로판,,"""왜 이렇게 돼 버린 걸까? 내가 할 수 있는 모든 걸 다 했는데.""

아들 레온을 황제로 만들기 위해 자신의 모든 걸 바친 엘리사.
은염의 마녀라 불리며 잔혹한 짓을 스스럼없이 저질렀다.

그런 피로 가득한 날들이 지나 염원하던 레온이 황제가 되던 날,
레온은 자살을 택한다.
태어나 단 한 번도 행복한 적 없었다며 죽어가는 레온을 보며 절망하던 엘리사.
갑작스러운 폭발 후 눈을 떠보니 과거로 회귀했다.

내 앞에 있는 6살의 레온... 차갑게 식어 가던 체온과 비교하면, 이 온기는 얼마나 사랑스러운가?

""이게 꿈이 아니라면, 나에게 기적처럼 새로운 기회가 주어진 거라면,
널 위한다는 이유로 많은 걸 빼앗겼던 네게 이번만큼은 원하는 걸 모두 이루어주고 싶다.""",카카오웹툰
62,,62,//dn-img-page.kakao.com/download/resource?kid=k73xO/hzp2gCQ11S/cofMzJsoWjGWHHvKPDXJIk&filename=th1,내 남편의 스캔들,"드센,태소영",화,로맨스,,국회의원의 딸 정서현과 삼마그룹 마기진 상무의 결혼은 완벽했다. 그가 비서 채린과 바람을 피우기 전까지. 이혼을 앞두고 서류에 도장만 찍을 일만 남았는데 교통사고로 인해 마기진이 기억 상실증에 걸리게 된다. 기억을 잃은 마기진은 서현을 자신이 가장 사랑했던 여자라고 착각을 하게 되는데....,카카오웹툰
63,,63,//dn-img-page.kakao.com/download/resource?kid=b8F1zW/hy41Ki6MLO/fCJlHQ1O9lFpriLwPw229k&filename=th1,미화원,강구,화,소년,,"""나? 너희들 같은 쓰레기 청소하는 미화원.""

사회의 쓰레기들을 청소하는 미화원 조직의 일원인 진성원.
솜방망이 같은 법으로는 온전히 처벌할 수 없는
악당들을 '처리'하는 그에게
유일한 희망은 하루빨리 목표를 달성하여
가석방을 받아 여동생과 함께 사는 것뿐이다.

미화원 조직을 관리하는 강 실장의 견제 속에서
조직의 정의를 자신의 정의로 동일시하며 악당들을 처단하지만
어느 날부터 모든 것이 어긋나기 시작하는데...


-------------------------------
*매주 화요일 00시 연재됩니다.*",카카오웹툰
65,,65,//dn-img-page.kakao.com/download/resource?kid=dhWCtd/hyCvin69vE/lScznKvRK0ciJkqsoRtIsk&filename=th1,정신병동에도 아침이 와요,이라하,화,드라마,,"[마음의 위로가 필요하신가요?]

실제 간호사의 경험을 바탕으로 한 힐링드라마 웹툰 <정신병동에도 아침이 와요>
간호사 '시나'가 이야기 하는 정신병동과 마음시린 우리들 이야기
당신은 어떤 마음의 상처가 있나요?",카카오웹툰
66,,66,//dn-img-page.kakao.com/download/resource?kid=t7BNq/hzp2krdtps/a3LTT2buMVlCbvi2BRJ851&filename=th1,남주는 내가 차지한다,"RIYO,까망까망",화,로판,,"책을 읽었다.
보통 주인공에 감정이 이입되는데
이상하게도 자꾸 남주를 걷어차 불행해진 여조가 신경이 쓰였다.

""저기…….""
""네, 아가씨.""
""내가 이안 호리슨 후작의 외동딸, 맞지?""

이렇게 되려고 신경이 쓰였나!
어느새 그녀는 책 속의 여조, 아리스 호리슨이 되어 있었다.

그리고 그녀는 결심한다.
줄거리대로 살 순 없지. 돈 많고 다정한 남주, 맘에 들었어!

좋아, 남주는 내가 차지한다!",카카오웹툰
67,,67,//dn-img-page.kakao.com/download/resource?kid=b4JnVN/hzp2jeTuAf/oWVcw4kxknPgwGlcPeOQO1&filename=th1,네 곁에도 어쩌면,윤지운,화,드라마,,"“죽은 사람, 지금 네 주변에 있어.”

평범한 여고생 미율의 운명에 예정되어 있던 버스 사고. 
그 사고를 예견한 같은 학교 학생 박하영의 도움으로 미율은 가까스로 버스 사고를 피하게 된다. 하지만 그에 대한 대가인지 ‘누군가’의 투신을 목격하게 되고 이후, 미율은 투신했던 귀신 때문에 악몽에 시달린다. 결국 자신에게 버스 사고를 피할 수 있게 도와준 하영에게 다시 도움을 청하게 되고 ‘귀신’의 진실을 알게 된 미율은 귀신보다 더 무서운 사람들의 냉혹함에 씁쓸해진다. 
“내가 신내림 받은 무당이야.”
하영의 뜻밖의 고백! 그리고 귀신을 볼 수 있게 된 미율의 앞날은?!

ⓒ 윤지운 2021 / 서울미디어코믹스",카카오웹툰
68,,68,//dn-img-page.kakao.com/download/resource?kid=dK94X/hyQ9OmbD5x/A3r10JKT0uB5CuT5c2FCo0&filename=th1,아이리스 - 스마트폰을 든 레이디,"윤혜,유수완",화,로판,,"남편은 사촌동생과 바람이 나고 가문은 송두리째 시가에 빼앗겼다.
절망에 빠져 생을 마감한 순간, 전생의 기억이 떠올랐다.
서울의 취업준비생 백연화의 삶이.

과거로 돌아온 그녀는 결심했다.

두 번 다시 그들에게 버려지지 않겠다. 이제 내가 그들을 버리리라!

그런데…….

이안은 아이리스의 눈을 지그시 응시했다.
“일전에 제가 했던 말을 기억하십니까?”
“의뢰비는 다른 것으로 받으시겠다는 말씀 말인가요?”
“예. 지금 받고 싶군요.”
아이리스는 가진 게 없는 사람이었다.
다른 귀족 자제처럼 든든한 부모가 있는 것도 아니고, 돈이 많지도 않았다.
그런 자신에게 무얼 받겠다는 말일까.
아이리스가 깜빡였다.
그가 빙그레 웃으며 말했다.
“나랑 연애하자.”

선황의 장자, 제국 최고의 미남, 완벽한 남편감으로 손꼽히는 발렌시아가 공작이 왜 내게?!
복수를 위한 동아줄이 날 잡아달라고 살랑거린다.


*********************

로판 화제작 유수완 작가님의 <아이리스 - 스마트폰을 든 레이디> 본격 웹툰화!
아이리스의 통쾌한 복수극, 공작과의 설레는 연애를 웹툰으로 만나 보세요!

*********************",카카오웹툰
69,,69,//dn-img-page.kakao.com/download/resource?kid=NqTEB/hzhOnI82sv/DpKg9tNomr7wgomGliTNv0&filename=th1,리더(Reader)-읽는자,"정한울,강철민",화,소년,,"활자중독자, 수혁.

책을 읽기 위해 시작한 가상현실게임 '판게아'.

수혁은 책의 마지막 장을 읽고 덮었다.

바로 그때,

책의 반짝임이 사라지며 메시지가 나타났다.

[지혜가 1 상승 합니다]


*******************************************

강철민 작가님의 인기 판타지 소설 <리더-읽는 자>를 웹툰으로 만나보세요!

********************************************",카카오웹툰
70,,70,//dn-img-page.kakao.com/download/resource?kid=inkDn/hzCtdtdz0v/CMFcjqVz1sFcEbGCWZm5K1&filename=th1,열세 번째 밤,시리얼,화,로맨스,,"500년의 역사를 가진 나라, 란 제국. 건국 당시 황제를 도와 기틀을 마련한 4대 가문 중 주 가문의 딸이지만 태어나자마자 버림받아 빈민가에서 자라난 삵. 정신이 온전치 못한 노인의 첩으로 팔려 갈 위기에 처한 삵 앞에 삵과 똑같이 생긴 귀족 아가씨가 쌍둥이 언니라며 나타난다. 생명이 꺼져가는 희연은 19년 만에 만난 쌍둥이 동생, 삵에게 자신의 대역을 부탁하는데….",카카오웹툰
71,,71,//dn-img-page.kakao.com/download/resource?kid=bVPbsT/hyEdmQmtjv/XnkL14tIrqTKOi1VlDMpo1&filename=th1,우리집이거든요!,공룡,화,로맨스,,"힘든 형편으로 모델의 꿈을 접고 어려서부터 온갖 알바를 해야만 했던 은우.
아버지 빚과 어머니의 병원비, 보증금을 들고 튄 언니까지.. 
절망의 끝에서, 돌아가신 할아버지의 커다란 게스트하우스를 상속받게 된다. 

희망과 행복이 뒤섞인 달짝지근한 상상을 만끽하며, 상속받으러 찾아간 게스트하우스.
뭔가 심상치 않다! 이게 게스트하우스야 동물원이야!? 강아지와 고양이, 정체를 알 수 없는 새 심지어 고라니까지!
각양각색 동물들을 피해 간신히 정글 같은 마당을 지나 입구로 들어간 은우는, 이곳에 뜻밖의 거주자들이 있다는 사실을 알게 된다.
문제는.. 딱 봐도 얘네들이 말귀를 알아먹고 호락호락 나가줄 정상인 같지는 않다는 것!
부자 여자들과 놀아나는 겉멋 한가득 뺀질하게 생긴 SNS 날라리.
화장을 진하게 해서 성별이 모호한 꼬마. 
시대 지난 힙합 스타일에 눈 마주치면 바로 욕할 것 같은 여고생.
그리고... 정원 동물들의 주인으로 추정되는... 따듯한 미소를 지닌 남자.

은우는 자신들의 집이라고 우기는 정체불명의 점거인들을 내보내고 
무사히 게스트하우스 썬시티를 상속받을 수 있을까?",카카오웹툰
72,,72,//dn-img-page.kakao.com/download/resource?kid=cwmU26/hzhOjmMGAX/bRDVw7k2sekp1GXRAKCvuk&filename=th1,미운 노새 이야기,"Cacti,대삶",화,로판,,"""이게 그 여자의 딸이라고?""

고귀한 아델하이트 여왕의 사생아로서 젖 떼기도 전에 버림받고 
천덕꾸러기 신세로 방치되어 자랐던 소녀 타라는 

어느날 얼굴 한번 본 적 없는 악명 높은 서부의 대마법사 쥬다에게 보내진다.

타라의 후견인이라는 그의 비인간적으로 차가운 아름다움에 그녀는 압도되고,
그와 성의 식구들은 여왕을 혐오하며 조그만 계집아이를 꺼림칙하게 여긴다.

허나, 소녀의 순수하고 애처로운 사랑스러움은 
냉랭한 불사의 마도사의 심장마저 녹여버리는데……

""애교 부리지 마. 여우 같으니라고.""
""왜 자꾸 나한테 여우라고 해요?""

""그 애가 설사 파멸이라해도 상관없어. 나에게 삶과 파멸은 매한가지니까.""

오직 한 소녀에게만 다정한 집착 냉혈 '후견인'과 
상처 많은 조그만 '아가씨'의 힐링 로맨스 판타지.",카카오웹툰
73,,73,//dn-img-page.kakao.com/download/resource?kid=cV5ngC/hzCtgwi3gO/hNSSqnDOPSPigBXCjj5Tf1&filename=th1,집으로 돌려보내 주세요,이지,화,로판,,"로판 소설 매니아인 주인공은
짝사랑 상대인 예준에게 고백받으러 가는 순간, 로판 소설 속 세계에 빙의된다.
정체불명의 소설 속, ‘베아트리체’라는 몰락 귀족에 빙의된 주인공은
기대했던 달콤한 연애는커녕, 목숨에 위협만 받게 되는데...

수시로 날 죽이려 드는 수상한 약혼자 다니엘과
그런 그에게서 날 지켜주는 저주받은 황실 기사 엘린.
둘 사이에서 느끼는 묘한 감정들.

“나 집으로 돌아갈래!”

과연 나는 죽지 않고 무사히 집으로 돌아갈 수 있을까…?",카카오웹툰
74,,74,//dn-img-page.kakao.com/download/resource?kid=NbTV6/hyqFah4Vqa/9xfFfKVxFVyOJb2hQTBc11&filename=th1,트레이스 - 천둥의 귀인들,네스티캣,화,소년,,"어느날 갑자기 세상에 나타나 인간들을 공격하기 시작한 정체불명의 존재 트러블.
트러블이 나타난 후 인간들에게도 트러블에 맞서 싸울 수 있는 능력자들이 나타나기 시작했다.
트러블, 트레이스, 인간. 각자의 생존을 건 싸움이 시작된다.",카카오웹툰
75,,75,//dn-img-page.kakao.com/download/resource?kid=cc7T0x/hyLjfXTp2u/lc1ViyT0Zrk5UuJfXX79Mk&filename=th1,던전 마제스티,"람다,오벨리스크 팩토리,박제후",화,소년,,"별볼일 없는 알바생 오주윤. 
우연한 사건으로 죽을 뻔 하지만,
선량한 마음씨 덕분에 이세계에서 환생할 기회를 얻는다. 

하지만 다시 얻은 몸은 영웅도, 마법사도 아닌
최하위 능력치 바닥, '벽돌굼벵이'!? 

본격 예지력 하강 레벨업 판타지!",카카오웹툰
76,,76,//dn-img-page.kakao.com/download/resource?kid=wKbpN/hyZ8D4dgKA/9Xvpng8AVw0Imiljv2ExwK&filename=th1,화우요 [BL],조미현,화,BL,,"<캄신>, <레트로>의 조미현 작가 신작!!

중문 땅에서 세가 큰 나라는 해서와 옥연 그리고 벼래국이 있다. 
그중 벼래국은 고대 신선이 세운 나라로 신선들이 내린 
세 가지 보물이 벼래국에 있는 한 멸망하지 않는다고 한다. 
실제로 벼래는 중문 땅의 절반을 다스리는 강국이기도 했지만 
지금은 작고 힘없는 나라가 되었다. 

해서국의 젊은 왕은 정복자가 되어 점차 강성해져 
국경을 마주하고 벼래국을 압박하고 있었고 
벼래국에서는 태자 반을 해서국의 볼모로 보낸다.

“벼래국 태자 반이 해서국의 왕을 뵙습니다.”

해서국 대전의 문에서 왕좌의 앞에 이르는 긴 회랑을 걷는 
벼래국 태자 반을 보며 해서의 왕은 벼래의 땅을 얻는 것만큼이나 
태자 반의 마음을 정복하고 싶은데…

꽃과 비의 노래 <화우요> 매주 화요일 업데이트!!",카카오웹툰
77,,77,//dn-img-page.kakao.com/download/resource?kid=xG2ct/hzp2fXrZ7Q/GrwKiKDguIuPSP2KQ9ajnk&filename=th1,영웅 뽑기는 신중하게,"피치,이미누",화,BL,,"현금 결제로 ‘캐릭터 뽑기’를 해야만 하는 가챠 게임.
평범한 직장인 이민준은 친구가 개발한 모바일 게임의 첫 리뷰어가 된다.
기대 없이 시작한 게임. 역시나 지루한 오프닝에 눈이 절로 감기고.
다시 눈을 뜨니 게임 속 세상이었다.

― 환령술사님. 당신은 영웅들을 통솔하고 조종하는 역할을 맡아야 해요.

얼떨결에 튜토리얼이 시작된 통에 첫 영웅까지 소환하게 되고.
제법 강해 보이는 미남 영웅에 기뻐하지만,
알고 보니 그는 기억도, 제대로 된 무기도 없는 하급 캐릭터였는데……?",카카오웹툰
78,,78,//dn-img-page.kakao.com/download/resource?kid=cgyj8N/hzCtcgVrmr/VNflHrTikJFu9U3FV1s7G1&filename=th1,마녀는 사랑하지 않아도 괜찮아요,개다래,화,로맨스,,"집안 대대로 마법사 가문인 마도희.
하지만 옛날 옛적 공주와 왕자의 사랑을 방해한 벌로 사랑에 빠지게 되면 비참한 최후를 맞이하게 되는 저주를 가지게 되었다.

평생 사랑을 하지 않겠다고 다짐한 도희의 유일한 마법 능력은 
타인의 감정을 색깔로 볼 수 있는 것 뿐이지만
행복해보이는 사람들을 보는 것만으로 만족하며 지내고 있었는데...


면접장에서 본 그룹의 후계자 하태정을 보며 자신도 모르게 두근거리게 되고,
엎친데 덮친 격으로 사장님같은 스타일 싫어한다며 으름장을 놨는데,
왜 합격을 한거지?!

심지어 출근한 회사에는 낙하산이라는 소문까지 퍼지고 말았다.


저주를 극복하고 자신의 운명을 개척해 나가는 
열정 가득한 마녀의 현대 로맨스 판타지.",카카오웹툰
79,,79,//dn-img-page.kakao.com/download/resource?kid=bNXzQu/hzCs945kf7/zwMjRLLeejAoyvxXNNrtXK&filename=th1,낙인의 플레인워커,"JINEEX,홍정훈,스튜디오 질풍",화,소년,,"재능 있는 공학박사 '위건우'

신비한 빛에게 납치당해 갑자기 이 세계로 떨어지며
자신을 '얼굴 없는 신'이라 칭하는 빛에게 강제로 푸른 낙인을 받게된다.

이 세계에서 푸른 낙인을 가진 자는 사냥당하는 자
사냥꾼인 '붉은 낙인'들에게 쫓기는 사냥감인 존재.

과연, '위건우'는 푸른 낙인을 가지고 살아남을 수 있을까?

""내가 네게 힘을 줄 테니 몸을 넘겨라.""

대마법사 '애쉬 그레이브'와 함께 공돌이의 상상력과 탈인간급 피지컬로
붉은 낙인과의 전쟁을 시작한다.
.
.
.
<낙인의 플레인워커> 지닉스(JINEEX) X 스튜디오질풍(STUDIO ZILPUNG)
매주 화요일에 연재됩니다.",카카오웹툰
80,,80,//dn-img-page.kakao.com/download/resource?kid=d49yIV/hzwBqZ0c7b/Ivlly6hKAtIKWla69H9CD1&filename=th1,나의 자리,"5후,한시내",화,로판,,"왕위 쟁탈전에는 관심이 없는 왕녀 아셰는 연회에서 우연히 제국의 2황자 이단을 만나게 된다. 비밀 장소에서 만난 그들은 왠지 모를 친근감에 속마음을 터놓게 되고, 술김에 첫키스까지 하게 된다.

7년 후, 태자인 친오라비를 죽이고 궁에 감금되어 처벌을 기다리는 아셰 앞에 또다시 이단이 찾아온다...",카카오웹툰
81,,81,//dn-img-page.kakao.com/download/resource?kid=L1paq/hzp2ghJ0VC/fkuLYZ9XAlx7O9e0zif9g1&filename=th1,영원의 주인 [개정판],볕,화,로맨스,,"태어날 때부터 항상 함께였기에
어릴 적부터 남매처럼 지내온 소꿉친구 '영원'과 '주인'.
남들에게 말할 수 없는 비밀이 있었으니,
둘은 가문의 저주로 인해 주종관계로 엮여 있다.

그리고 어느덧 열아홉.
주인은 영원을 속박한 불편한 저주를 풀어보고자 하는데…!
의리와 우정으로 뭉친 두 사람에게 싹트는 미묘한 감정과 방황—
그리고 따뜻함이 번져가는 학원 로맨스!",카카오웹툰
82,,82,//dn-img-page.kakao.com/download/resource?kid=Df2we/hzhOhhO3b8/zbeRkcQGbQzHoekCqcBGak&filename=th1,디어 마이 프렌드,"나종민,권하나,무소",화,로판,,"[더 이상의 호구는 사절이야!]


마리스텔라의 인생에서 주인공은 늘 친구였던 도로테아였다.
마리스텔라는 도로테아를 돋보이기 위한 조연에 지나지 않았다.
그녀는 위기에 처한 친구를 구하기 위해 동분서주했고, 친구의 행복을 위해 희생했지만, 
돌아오는 것은 오히려 배신이었다.

도로테아는 자신의 이익을 위해 마리스텔라를 죽음으로 내몰았다.

“우린 친구잖아, 마리.”

그리고 내가 빙의한 사람은 비참하게 죽은 마리스텔라였다. 

“그러니까 양보 좀 해, 응?”

여전히 ‘친구’라는 이름으로 희생을 강요하는 도로테아를 쳐다보면서, 나는 다짐했다.
절대 소설에서처럼 비참한 결말은 맞이하지 않겠다고.

“내가 아는 영애 같지 않네요. 마치 다른 사람 같아요.”
“더 이상 도로테아에게 호구 잡히지 않겠다고 마음먹었거든요.”

나는 마리스텔라처럼 착하지 않았다.
그러니 이번에는 당하고만 있지 않아, 도로테아.",카카오웹툰
83,,83,//dn-img-page.kakao.com/download/resource?kid=nIn5s/hyQ9RQFSsC/0POHvWllkzo1oquy2bsCO1&filename=th1,전직 법사,"난(亂),산균자","화, 목, 토",소년,,"평범하기 짝이 없던 김범. 어느 날 눈을 떠보니 세상은 마법으로 가득 차 있다. 그럼에도 변하지 않는 건, 사람들의 무시와 가난에 허덕이는 자신... 이곳에선 수련을 통해 마법사가 되어야 한다는데... 
김범은 과연 자신이 꿈꾸던 최고의 마법사로 거듭날 수 있을까?",카카오웹툰
84,,84,//dn-img-page.kakao.com/download/resource?kid=tvKac/hybOUz26w9/VyR7qSTJO3ygxRCV16WDk1&filename=th1,다이아몬드 에이스 완전판,Yuji Terajima,화,소년,,"중학 전국대회를 노리고 있던 사와무라 에이준은 마지막 대회에서 자신의 폭투로 패하고 만다. 
동료들과 함께 고교에서의 복수를 다짐하던 중, 
명문 세이도 고교 야구부에서 스카우트 제의가 들어오는데….

[act2 독점선연재 중!!]

ⓒYuji Terajima/Kodansha Ltd.",카카오웹툰
85,,85,//dn-img-page.kakao.com/download/resource?kid=czcBfD/hzCteeEYDi/QEqJ6DkqBqrZ89lPgRSUqk&filename=th1,월검신마,SHENMAN,"화, 목, 금",무협,,"어린 시절
눈 앞에서 어머니의 죽음을 목격한 명하백.
그는 어머니의 복수를 위해
하루가 멀다하고 수련에 매진한다.

오로지 수련만이 전부였던 하백의 삶은
가문 간의 이해관계가 얽힌 혼약이 깨지면서
평화롭던 나날에 금이 가기 시작하는데…


[소년이여, 손에 쥔 검 한 자루로
세상을 구할 강자가 되어라!]",카카오웹툰
86,,86,//dn-img-page.kakao.com/download/resource?kid=bduJI7/hzb7z3gWk4/MWhIKktuTbH78vENquVhM0&filename=th1,흑막의 목줄을 놓쳐버렸다,"J00,플랑비",화,로판,,"'나는 소설 속 악녀 ‘시리에나’로 빙의했다. 

시리에나의 어머니는 흑막을 데려와 세뇌시켜 자신의 이익을 위해 이용하려 하고 있었다. 

세뇌의 내용은 두 가지. 
가문의 사람들에게 복종할 것.
그리고 시리에나, 그러니까 나를 사랑할 것.
덕분에 세뇌를 당한 흑막은 나한테 광적으로 집착을 한다.
흑막, 그러니까 아제스터에게 걸린 세뇌를 풀어줘야겠다고 마음먹은 나는 오랜 노력 끝에 성공하지만…, 

이게 무슨 상황이지? 
“세뇌가 풀렸으니 이젠 내 마음대로 할 겁니다. 그러니 시리에나, 부디 열심히 발악해 보세요.” 

세뇌를 풀어주자 다른 의미로 전보다 더 미친 듯이 집착하는 흑막. 아니, 그건 내 착각이겠지?",카카오웹툰
87,,87,//dn-img-page.kakao.com/download/resource?kid=dFeAi/hzaces96DX/2KUnlkhW1DDVAYrKA3JahK&filename=th1,"그것들, 내 인생에서 삭제합니다","소르베,미래나비",화,로판,,"바람난 남편에게 이혼하자 했다 목이 졸려 죽고 말았다.
그걸로 고통스럽던 인생은 끝인 줄 알았는데.

“내가, 어려…?”

다시 눈을 떴을 때 열두 살의 힘 없고 말 못하던 백작 영애로 돌아와 있었다.
호시탐탐 백작가를 집어삼키려 드는 작은 아버지에.
가정부는 자기가 주인이라도 된 것처럼 안하무인!
심지어 시중하녀는 어머니의 유품까지 도둑질해?

‘두 번은 그렇게 안 살아, 못 살아!’

이용당하고 고생만 하다 허무하게 죽는 삶은 한 번으로 충분했다.
내 인생을 괴롭힌 그것들 모두.

‘전부 삭제해 버리겠어.’",카카오웹툰
88,,88,//dn-img-page.kakao.com/download/resource?kid=waWKz/hzhOjgxPWr/utKLJIx9zLlGXMfeilyv9K&filename=th1,마도총격: 강철의 스나이퍼,"유쏘,재미핥기,(주)툰플러스",화,소년,,"대한민국 특전사, 강이찬.

작전 임무 수행 중 동료들을 살리기 위해 적들을 유인하고 작전지역에 홀로 고립된다.

구조를 기다리며 잠도 이루지 못하고 적들과 대치한지 며칠 째…

결국 언덕너머 날아오는 바주카포를 바라보며 생의 마지막임을 자각하고 체념하는데…

눈을 떠보니, 외딴 세상에 와버렸다.",카카오웹툰
89,,89,//dn-img-page.kakao.com/download/resource?kid=b9wIpj/hyqDvTZCtm/5QxwWuiXrvnBVwbOhFAGKk&filename=th1,킹스메이커 ~Triple Crown~,"강지영,하가",화,BL,,"쿠데타로 폭군을 끌어내리고 고생 끝에 황좌를 탈환한 볼프강.
전 황제의 소유물이었던 애동 신수혁마저 자기 것으로 만들어 황좌,사랑,복수의 트리플 크라운을 달성한다.
신수혁은 재무대신 자리에서 볼프강을 보필하며 하루를 보내고 그런 신수혁에게 볼프강은 애정공세를 퍼붓지만
자신을 전대 황제로부터 얻어낸 전리품으로 여긴다 믿고 선을 긋는다.
설상가상 위태로운 황권에 반발하는 무리가 볼프강을 노리고 쿠데타를 도모하는데.....
과연 볼프강과 신수혁은 휘청이는 황권을 바로잡고 둘 사이의 관계를 이어나갈 수 있을까?
킹스메이커 2부의 시작 ~Triple Crown~ 그 이야기 속으로 여러분을 초대합니다!",카카오웹툰
90,,90,//dn-img-page.kakao.com/download/resource?kid=Y0LBS/hzhOgDT9bx/RjCGjI13dt7RkJwts1kph1&filename=th1,사금: 동평백부 넷째 아가씨,"겨울버들잎,이구","화, 목",로판,,"몰락해 가는 백작 댁 넷째 아가씨 강유주, 전생의 원한을 안고 모든 일의 시발점인 15세의 시절로 회귀한다. 
갖은 풍파를 겪고 두 번째 생을 살게 된 그녀는 주변인들의 실체를 간파하고 진정 소중한 사람이 누구인지 깨닫게 된다. 
전생에 범했던 어리석은 실수를 다신 반복하지 않으리라 다짐한 그녀는 소중한 사람들과 자신을 지키기 위해 조금 조금씩 운명을 바꾸어 나가는데…",카카오웹툰
91,,91,//dn-img-page.kakao.com/download/resource?kid=thn7i/hzb7sDpj9L/UrVGtekvInbeW8ciae7Ji1&filename=th1,지옥에서 독식,"COBY(Contentslabblue),김동훈,코기베어",화,소년,,"헌터를 꿈꿔볼 가능성도 짓밟힌 흙수저 채취꾼 강현무.
어느 날 일확천금을 꿈꾸며 잠든 그의 앞에 나타난 것은……?!
【난이도: 지옥 종말의 별에 진입합니다.】
“……뭐?”
괴물들로 넘쳐나는 미래의 지구에서 아이템도,
스킬도 나 혼자 독식한다!",카카오웹툰
92,,92,//dn-img-page.kakao.com/download/resource?kid=ikcTR/hzhOgRqxxp/qFEA94FPC9wsgRhA8QAv40&filename=th1,시한부 악녀가 복수하는 방법,"노래,달,묘묘희",화,로판,,"그저 사랑받고 싶었다. 
연금술사의 힘을 각성한 이후 파산 직전인 가족을 위해 끊임없이 금을 만들었다. 
그게 생명을 깎아 내는 짓인 걸 알면서도. 

하지만 살인 미수죄로 죽을 때, 누구도 그녀의 곁에 없었다. 
그녀의 생명으로 산 드레스를 입고 여동생은 황태자의 품에서 거짓 눈물을 쏟았다. 
새 부리에 쪼아 먹히며 해낸 세 번째 각성. 

그녀, 밀비아는 시간에 손을 댔다. 
과거로 돌아온 밀비아에게 남은 수명은 1년 뿐. 그 안에 복수를 하리라. 
그래서 광기사라 불리는 자와 하룻밤을 보냈다. 
이제 겨우 남작위 정도를 받았을 뿐인 사내. 

상상도 하지 못할 부를 주는 대가는 오직 그녀의 곁을 지키고 사랑하는 척해 달라는 것뿐. 
원래 내 가족이 가졌던 모든 걸 당신에게 줄 테니까. 
내가 복수하는동안 무너지지 않게만 해 줘",카카오웹툰
93,,93,//dn-img-page.kakao.com/download/resource?kid=bqOQfI/hyATocKvHk/YYiYzkjaIQw7xSgiFvuxK1&filename=th1,달빛조각사,"이도경,김준형,박정열,김태형,신C,남희성",화,소년,,"아르바이트를 전전하며 어렵게 살던 소년가장 이현, 그가 ‘위드’가 되어 가상현실게임 로열 로드 안으로 뛰어든다. 그가 게임을 하는 이유는 단 하나, 그건 바로 돈을 버는 것이었다.
NPC한테까지 아부하여 밥을 얻어먹고, 차라리 노가다는 쉬운 거라며 주야장천 수련에 몰두하여 능력치를 키우는 억척의 지존. 그런 그에게 게임 속 세상은 모조리 돈으로 연결되는 방법일 뿐.
그런데 정작 그런 그가 얻게 된 직업은 전혀 돈 안 될 것 같은 '조각사'였다.
한국 게임판타지 소설의 신화  『달빛조각사』  공식웹툰화!",카카오웹툰
