id,cluster1,cluster2,thumbnail,title,author,day,genre,story,platform,Unnamed: 0
1004.0,,27,https://dn-img-page.kakao.com/download/resource?kid=PhTuh/hyzcFs5N21/XTHw4ynXmlVtAAKtk3sH8k&filename=th1,정령사: 나타르 전기,ordin/green,수,소년,"""모든 세계관을 창조하고 생명을 불어넣은 조물주와 그 피조물의 대결""

인기절정의 만화가가 의문의 전화 한 통을 받고 쓰러진다.
정신을 차려보니 자신이 그린 만화 <정령사:나타르 전기> 속 조연, 레오가
되어 있는 것이 아닌가?! 당황도 잠시 만화의 모든 설정과 스토리 
전개를 알고 있는 레오는 현실세계로 돌아갈 수 있는 방법을 찾아 
모험을 시작한다.

하지만 스토리상의 모든 사건은 주연인 루이가 아닌 자신을 
둘러싸고 벌어지고 이 과정에서 스토리는 바뀌어도 등장인물의 운명은
바뀌지 않는다는 것을 깨닫는다.

그런데 잠깐? 레오의 운명은 주인공 루이와의 최후의 전투에서 그의 검 아래...
죽는 거잖아?

야생의 정령과 그를 다루는 정령사들의 섬 나타르에서
대머리 조연 레오와 하늘을 나는 고양이 빅토르의 새로운 전설이 시작된다.

매주 : 화, 금 연재


★정령사 시리즈 : <소르골 전기:천년전쟁>이 새롭게 연재되고 있습니다★",카카오웹툰,110.0
1005.0,,21,https://dn-img-page.kakao.com/download/resource?kid=SwvGS/hzb7zoRBh2/lBWljMFSvb8pB75TXvXCY0&filename=th1,혈맥신공,섬프로젝트,"수, 금",무협,"역천의 혈맥을 타고난 용진우!

천무전의 음모에 몰려 죽을 위기에 처하지만,
타고난 혈맥을 각성하여 순식간에 무공을 회복하고, 
아무도 따라올 수 없는 속도로 무섭게 성장한다.

사라진 아버지의 종적을 쫓기로 결심한 그는
피 묻은 검을 한 손에 쥐고 앞으로 나아가는데...",카카오웹툰,111.0
1006.0,,2,https://dn-img-page.kakao.com/download/resource?kid=ctJmYG/hzCtgwDrim/7IbwT9i9DAvMKFYWlRtzM1&filename=th1,별과 별 사이,스리,수,BL,"하나뿐인 형이 사고로 다쳤다.

범인은 부잣집 아들에 준수한 외모로 학교의 유명 인사이자
주인공 ‘윤별’과 동급생인 ‘성운’.

아무리 후한 보상금을 줬다 해도,
유일한 가족인 형이 다쳤는데 가만있을 수 없다고 생각했지만…

“내가 찾아서 그 새끼 죽일 거야!!”
“별아, 그러지 마. 다들 조용히 끝내고 싶어 해. 학교도 마찬가지고, 나도…”

형은 이를 덮으려 하는 것만 같다.

그리고 편의점 알바에, 조용한 성격까지
‘성운’은 알려진 이미지와는 전혀 다른 모습이었다.

그럼 우리 형은 왜 밀었던 거야?
------------------------
*매주 화요일 22시에 연재됩니다*",카카오웹툰,112.0
1007.0,,5,https://dn-img-page.kakao.com/download/resource?kid=b1deRV/hyLjdkC0pt/gEtI2UkCVD49rquzm1Kny1&filename=th1,칼집의 아이,"김형민,양경일",수,소년,"난쟁이 할아버지와 낚시를 즐기고 세상을 떠돌며 나름 행복하게 살아가던 주인공 ‘비라’.

어느 날 할아버지는 비라에게 북쪽 끝에 있는 숲으로 가서 자신을 기다리라는 말을 남긴 채 어디론가 다급히 사라진다.

평소 절대로 사람들의 인생에 끼어들지도, 호의를 받지도 말라던 할아버지의 가르침을 가슴에 담아둔 채, 비라는 곰 가족 ‘보로’와 사람의 손길이 닿지 않는 깊은 숲속에서 꿋꿋하게 살아간다.

어느 날 계곡에서 낚시를 하던 비라는 북천마교에게 쫓겨 위기에 빠진 ‘탄유’라고 불리는 청년과 마주치게 되고, 
자신과는 다르게 자신의 목숨이 위태로운 상황에서도 비라를 챙기는 탄유의 모습에서 옛 할아버지의 모습을 보게 된다.

결국 비라는 ‘사람들의 인생에 끼어들지 말라’는 할아버지의 가르침을 어기고 탄유를 위험 속에서 도와주고, 이 인연으로 두 사람은 친구이자 의형제가 된다.

하지만 탄유는 비라가 잠든 사이 북천마교의 교주를 만나 꼭 확인해야 할 일이 있다며, 다시 돌아오겠다는 말을 남기고 훌쩍 떠나는데……

탄유가 향한 곳은 ‘통곡의 폐허’라 불리는 위험지역.

잠에서 깬 비라는 보로에게 탄유의 위험한 상황을 듣게 되고, 망설임 끝에 숲에서 기다리라는 할아버지의 유언을 뒤로 한 채 
탄유를 구하기 위해 숲속을 벗어나 세상 밖으로 나간다. 


인간들의 전쟁과 무림의 혈투가 소용돌이치는 난세 속으로 몸을 던지는 비라의 모험담이 펼쳐진다! 



아일랜드, 신암행어사의 ‘양경일 작가’ 신작 웹툰 <칼집의 아이>

-------------------------------
웹툰 <칼집의 아이>는 매주 수요일, 6회 연재후 1회 휴재 연재됩니다.
-------------------------------",카카오웹툰,113.0
1008.0,,1,https://dn-img-page.kakao.com/download/resource?kid=0Fhmy/hzwBlcz0jI/ExLYzAFvVbky25wrvrfxi1&filename=th1,만렙종주,Pocket Universe,"월, 화, 수, 목, 금",무협,"게임 회사에 근무하던 주인공은
우연히 계임 속으로 떨어지게 된다.

그나마 다행인 건 회사에서 테스트용으로 생성한
[올클래스 만렙] 계정이라는 점.

하지만 망할 NPC때문에 망해가는
종문의 종주 노릇을 하게 되고…

종문을 가꾸는 데엔 뜻이 없어
1인 종문으로 살아가려던 찰나,
그의 앞에 종문에 들어가고 싶어하는
여제자들이 나타나는데…!",카카오웹툰,114.0
1009.0,,21,https://dn-img-page.kakao.com/download/resource?kid=ddLIlW/hyzTWBfpi8/iorTxtTN0e4EhfzZHLo9KK&filename=th1,대표님 꼭 안아주세요,아이리더,"수, 금",로맨스,"우연히 마주친 남자와 보낸 하룻 밤, 그걸로 끝인 줄 알았지만, 계속해서 그와 마주치게 된다. 남자는 그녀에게 끊임없이 구애를 하지만, 자존심 때문에 그를 받아들이지 못한다. 어느날 특별한 사건이 발생하게 되고 그녀는 남자에게 조금씩 마음을 열게 되는데...",카카오웹툰,115.0
1010.0,,6,https://dn-img-page.kakao.com/download/resource?kid=gFjB3/hy41GIJo69/nwGKhXhuoXXGNKgd7zrHck&filename=th1,악역 플레이어는 강해지고 싶다,"Yuedongwenhua,Anything",매일,소년,"갑작스런 교통사고로 죽음을 맞이할 뻔했지만 영문도 모른 채 살아나버린(?) 여우주.

그날, 여우주의 눈앞에 정체를 알 수 없는 시스템창이 떠오른다.

-비호감도가 올라갑니다-

-룰렛을 돌릴 수 있게 됩니다!-

""룰렛을 돌리면 아이템을 얻을 수 있다니!
이걸 팔면 나는…""

아이템을 팔아 갑부가 되는 망상에 잠겨있던 여우주,
하지만 그의 앞을 가로막는 강적들이 나타나는데…!",카카오웹툰,116.0
1011.0,,17,https://dn-img-page.kakao.com/download/resource?kid=i12Yz/hzHNxzxGJL/93lkXzjB78CY23dKt5AtHK&filename=th1,"세화, 가는 길",한혜연,수,드라마,"사랑하던 사람이 갑자기 세상을 떠난 후 상실감과 죄책감으로 하루하루 살아가던 세화. 
자신의 이름과 같은 세화사에서 진행되는 반혼제에 참석한다. 
세화는 연인의 위패가 있는 사찰에 들러 사찰음식을 먹을 때마다 알 수 없는 편안함을 느낀다.
 
천천히 상처를 치유하고 일상의 소중함과 존재의 귀함을 찾아 나가는 1년의 시간. 
제철 채소를 재료로 음식을 만드는 사찰에서, 사계절의 흐름대로 음식 이야기가 이어진다. 
계절이 지남에 따라 다채로운 음식을 만나고, 점차 변해가는 세화.
삶과 죽음의 성찰을 다룬 이야기가 서정적인 배경 속에서 펼쳐진다.",카카오웹툰,117.0
1012.0,,2,https://dn-img-page.kakao.com/download/resource?kid=cLzol/hyZ8y2AuJ9/DWMwkMxK58UJhdyvVFSo70&filename=th1,다정다감,박은아,"월, 화, 수, 목, 금",로맨스,"언젠가― 네가 나를 이해하리라 믿어.
그때부터 우리는 친구가 되는 거야.

평범한 외모에 특별히 잘난 구석 없는, 다정다감한 성격의 주인공 배이지는 위로 오빠가 세 명이나 있지만 딱히 막내딸이라고 예쁨도 받지 못한 채 부엌데기 신세로 지낸다.
이지는 고등학생이 되면서 같은 중학교 출신이었던 도경과 친구가 되고, 초등학교 때 첫사랑이었던 한결이와 다시 재회하게 된다. 그러던 어느 날 까칠한 꽃미모의 신새륜과 엮이면서 이지의 학교생활은 위기를 맞이하는데…

시간이 지나도 빛나는 보석 같은 순정 만화 [다정다감],
그때의 감동을 새롭게 선사하다―

다정다감 ⓒ 박은아 / 학산문화사",카카오웹툰,118.0
1013.0,,7,https://dn-img-page.kakao.com/download/resource?kid=Evw0j/hyuhqBfW5h/KkZPlK4VWKI2ptOutmEjT0&filename=th1,신으로 태어났습니다,ERA CARTOON,수,무협,"어른 몸을 가진 8살 게임 신동의 차원이동 생존기!

""나 다시 8살로 돌아가게 해줘""

온라인 게임의 가장 큰 길드를 이끄는
주인공 시강, 실제 나이는 8살,
신체 나이는 20살 청년, 지능 방면으로 일반인보다 훨씬 뛰어나지만 
수명은 고작 30년뿐. 

하지만 수명을 모으면 원래 8살로 돌아갈 수 있는데
왜 이렇게 시강을 방해하는 마계 무리들이 많은지!

게임에서 배운 8살만의 독특한 상상력과 창의력에
어른신체의 강력한 힘을 더한다면
선인계에서 최강자가 되어 다시 돌아올 수 있을 거 같은데?

<월, 수 - 주 2일 연재합니다>


제공: 텐센트",카카오웹툰,119.0
1014.0,,17,https://dn-img-page.kakao.com/download/resource?kid=bN9NBF/hzhOfZnFTt/pvtdj1MYcrnOGL0aiNgCP1&filename=th1,아스테리스크 : 은하수를 걷는 용,연학,수,드라마,"마법의 세계를 동경하는 소년, 가젤은 용과 이어져 인연을 맺는 꿈을 가지고 있었다.
그러나, 특별한 체질을 가진 사람만이 용을 볼 수 있다. 
꿈에 가까워질 수 없던 현실을 체감하는 나날은 보내던 어느 날,
가젤은 하늘에서 추락한 용을 만나게 되는데….",카카오웹툰,120.0
1015.0,,27,https://dn-img-page.kakao.com/download/resource?kid=cX408/hyLjeKAopX/FfeD5vRfK3RhUf3Pdw0i01&filename=th1,이별을 희망합니다,"이오(스토리웹툰),윤여음",수,로판,"빚쟁이들에게 쫓기다 사고로 죽어 『요정의 화원』 속으로 빙의했다.

그런데 왜 하필, 악녀에게 빙의한 거야!

희대의 팜므 파탈이자 악명 높은 악녀, 아이네 르 포레그린.
여주에게 악행을 부리며 괴롭히고, 아름다운 남자들을 수집하는 괴상한 취미까지 있다.

하지만 그녀는 결국 자신이 수집한 남주들에게 살해당하는데….

안 돼, 이렇게 죽을 순 없어!

좋아! 오늘부터 내 목표는 ‘이별’이다.
내 목숨을 위협하는 위험 요소는 단 하나도 남기지 않고 안전하게 이별하는 것!

“내가 오늘 공작저를 찾은 이유는 그대와 파혼을 하기 위해서가 아니라.”
“…….”
“파혼을 하지 않겠다는 의사를 전하기 위해서야.”

그런데 이 남자 왜 이러지? 여주와 사랑에 빠져야 할 대공이 파혼을 거부한다.
그뿐 아니라 속을 알 수 없는 암살 길드장 제이와,
모성애를 불러 일으키는 울프족 시온도 떨어뜨리려 할수록 더 달라붙는데….

그녀는 과연 세 명의 남자와 이별하고 목숨을 지켜낼 수 있을까?!


*********************

윤여음 작가님의 <이별을 희망합니다> 본격 웹툰화!
세남자에게 사랑을 한 몸에 받는 아이네의 두근두근 이별같은 사랑이야기를 웹툰으로 만나 보세요!

*********************",카카오웹툰,121.0
1016.0,,14,https://dn-img-page.kakao.com/download/resource?kid=lU1xd/hzwBo1kz2D/L2RQrUdyVrMh0udZJyeR01&filename=th1,동솔동 아이들,솔한,수,드라마,"귀신이 보이는 고등학생 '남태영'.
동쪽으로 가라는 무당의 말에 
외할머니가 살고 있는 시골 도시 '동솔동' 으로 이사를 간다. 

'동솔고등학교'에서의 첫 등교 날, 
태영은 황당한 장면을 목격하는데...",카카오웹툰,122.0
1017.0,,0,https://dn-img-page.kakao.com/download/resource?kid=bzTxmx/hzb7v7joGa/sXuf10MnFP7KbhoDK5CJmK&filename=th1,셔플 [개정판],김유비,수,BL,"[매주 수요일 업데이트]

“나에게 흑심 있는 거 맞지?”
“이런 건 흑심이 아니라 진심이라고 하는 거야.”

세상 물정 모르는 순진한 금수저 신은채. 평범한 삶을 모르는 은채는 재벌이란 사실을 숨긴 채 밥을 얻어먹는 등 선배들에게 예쁨 받는다. 그런 은채를 항상 지켜봐온 가난한 배우 지망생 강주원. 주원은 순진함을 이용해 은채를 벗겨 먹으려는 선배로부터 은채를 구해주고 그 뒤로 두 사람은 풋풋하게 사랑을 키워간다. 하지만 얼마 안 가 은채는 주원이 재벌을 혐오한다는 사실을 알게 되는데…! 
재벌인 걸 들켜선 안 되지만 주원을 최고의 배우로 만들어주고 싶은 은채!

 “걱정하지 마. 나의 좋은 카드를 모두 너에게 줄 테니까.”

무명 배우와 재벌 2세의 아슬아슬한 사랑 이야기! 


#달달물 #오해물 #현대극 #재벌수 #순진수 #다정공 #후회공 #친구관계

셔플 ⓒ 김유비 / 학산문화사",카카오웹툰,123.0
1018.0,,14,https://dn-img-page.kakao.com/download/resource?kid=gIe6V/hy41G9OTgh/hv8t4e1p3kOuiqgXvsAOJK&filename=th1,뇌신전생,"ARC,조승엽,김도훈",수,무협,"무림을 파멸로 몰아넣던 지옥혈마를 쓰러트린 영웅이었으나 
영웅을 원치 않던 칠대세가들의 배신으로 죽음을 당한 주인공. 

그러나 아홉 번의 삶을 가능하게 하는 구전환생주의 공능으로 
백가검문의 애물단지였던 백무군으로 환생하게 된다.

전생으로부터 흘러간 시간은 고작 30년!

""그렇다면 아직 그 원수 놈들이 살아 있으렸다?""

복수 그리고 아직 못다한 인연을 마무리 짓기 위해 그의 마지막 무림행이 시작된다!",카카오웹툰,124.0
1019.0,,22,https://dn-img-page.kakao.com/download/resource?kid=bnEQdi/hzhOdNxROr/4EvxxD0S1gfyoOcg6kKVRK&filename=th1,만고검신,Mengbai,수,소년,"천하제일의 검술로 강호에 이름을 떨치던 남자, 심 삼공자.

경맥이 끊겨 무공을 잃고 더 이상 수련을 할 수 없는 몸이 된 지금,
그에게 남은 건 허상 같은 화려한 과거와 가족의 배신뿐인 줄 알았는데…

'만장검경'을 가르쳐 달라며 자신을 찾아온 소녀.

과연 그들은 강해진 모습으로 강호에 다시 나설 수 있을까?",카카오웹툰,125.0
1020.0,,28,https://dn-img-page.kakao.com/download/resource?kid=c51OiJ/hzCtcum5l5/pqggthzjjz17ubU9gyudd1&filename=th1,방어력만 만렙 플레이어,PXC,수,소년,"특수 병사 오백은 ‘RPG’ 분위기가 다분한 이계로 타임슬립하게 되고 8명의 마왕과 싸워이겨 여신을 구해야만 현재로 돌아올 수 있다는 저주에 걸렸다. 
하지만 타임슬립 과정에서 빈번히 나타난 bug 때문에 남주는 공격력이 겨우 1이고 방어력이 99999인 극단적 속성을 소유하게 되었다. 저주를 풀고 현재로 돌아오기 위해 남주는 자체로 스킬을 개발하여 통관하기로 결정한다!",카카오웹툰,126.0
1021.0,,6,https://dn-img-page.kakao.com/download/resource?kid=ewgbx/hyoXDzeeDV/1juFsCgoNQ0dBPhbu0hVpk&filename=th1,내 연애의 문제점,"허윤화,킹디",수,로맨스,"회사 내부의 그 어떤 권력 관계와도 인연을 끊고 정년퇴임까지 최선을 다해 일만 열심히 하려는 그녀, 모태희!

온갖 권모술수와 암투를 딛고 마침내 사장 취임을 눈앞에 둔 본부장 차수혁! 

각자의 비밀을 간직한 채 외딴 시골집에서 하룻밤을 보내게 된 청춘남녀의 낯부끄러운(?) 
러브 스토리가 펼쳐집니다!",카카오웹툰,127.0
1022.0,,8,https://dn-img-page.kakao.com/download/resource?kid=ek5B9J/hyZ8uegv5V/XNqBkxnlLsYAnAkXrzcPL1&filename=th1,신무천존,LEGEND ANIMATION,"수, 토",무협,"천계의 9대 지존이었던 이 몸이
신통경에 오를 자질을 갖고 태어난 육체에 빙의했다!

그렇다면 온 우주를 호령할 지존이 되는 건 시간 문제.

""이제 이 세상의 주인은 나다!""",카카오웹툰,128.0
1023.0,,19,https://dn-img-page.kakao.com/download/resource?kid=FucDo/hzp2dZtR9n/GXbVdWLlrhWpQEEQHu33nK&filename=th1,미남 폭군과 미식가 공주님,"동그란해시브라운,루시",수,로판,"난 평범한 고등학생 은소리. 여름방학을 만끽하다 잠시 외출했는데 호수에 빠졌다.
그리고 눈을 떴을 땐 북월국 둘째 공주의 몸에 빙의해 있었는데... 

그것도 동생 대신 화친혼으로 팔려 가는 길 위라니! 게다가 내 혼인 상대는 온몸에 흉한 종기가 나 있고 촉수가 8개나 달렸다고? 
인간 말고 다른 종족과 결혼하는 건 너무하잖아! 혹시 제물로 바쳐지는 거 아냐? 

몇 번의 탈주 시도도 실패하고 결국 혼인 상대인 이종족(異種族)의 황제를 만나게 되었는데...
이럴 수가! 눈이 멀 것 같은 미남이잖아? 하지만 문제는 또 있었다. 
내가 화친혼을 가장해 자객으로 잠입한 것이라는 것!

집중하자, 은소리! 호랑이 굴에 들어가도 정신만 차리면 산다!",카카오웹툰,129.0
1024.0,,17,https://dn-img-page.kakao.com/download/resource?kid=HkRWH/hzwBrczfzs/1Qhic1RuweHIJ8f4zvHaBk&filename=th1,사라사 [컬러판],류량,수,로맨스,"클라이맥스로 치닫는 <사라사> 시즌3 매주 수요일 업데이트!!
류량 작가님의 <사라사>가 올컬러로 돌아왔습니다!!

신라로 회귀한 아리와 세 남자의 판타지 로맨스!! 
법민, 자윤, 미사흘 중 아리의 가슴에 꽃을 피울 자는 과연 누구? 

짝사랑하지만 늘 심하게 거절만 당하는 지해는 승휴의 생일날 
이벤트를 준비하지만 역시 심한 모욕을 받고 계단으로 떨어진다. 
하늘나라로 올라간 지해는 지해의 사연을 듣고 불쌍히 여기는 
감은장 애기님의 도움으로 다시 처음으로 돌아가 사랑을 
바로 잡을 수 있는 기회를 얻게 되지만 지해가 간 곳은 
천 년 전 신라시대의 아리의 몸인데… 

법민과의 사랑을 확인한 아리는 휘몰아치는 음모에 빠지는데…",카카오웹툰,130.0
1025.0,,2,https://dn-img-page.kakao.com/download/resource?kid=buE641/hzCtgiWMxx/1w8c4CDUM0hagnuiGVVzh1&filename=th1,폐인무쌍: 용병왕의 귀환,소명태극,수,무협,소문주가 된 이후 믿었던 동료들에게 배신을 당해 폐인이 되어버린 임주한. 그는 복수를 위해 문파에서 옥패를 훔쳐 다른 세계의 사람에게 육신을 내어주는 대신 도움을 청하게 되는데...,카카오웹툰,131.0
1026.0,,23,https://dn-img-page.kakao.com/download/resource?kid=nOaP4/hzwBn9bW1a/8GvKqYjnFJLOZk7Y7G4HoK&filename=th1,모두가 첫사랑,"토우,윤린",수,드라마,"[첫사랑을 죽인 범인을 찾아라!]

대학 시절 내내 모든 여학생들의 짝사랑 대상이었던 선배 임진우. 진우를 좋아하던 금주는 피치못할 사정으로 휴학을 하게되고 3년 후 진우가 화재사고로 사망했다는 사실을 알게 된다. 거기에 돌연 등장한 선배의 쌍둥이 동생으로부터 진우가 심한 스토킹 끝에 살해당했다는 충격적인 얘기를 듣게 되는데…",카카오웹툰,132.0
1027.0,,28,https://dn-img-page.kakao.com/download/resource?kid=brAi1C/hzCs9Rs6Gy/9vUkBqmpFkByW10qlRawpK&filename=th1,나혼자 어그로성 레벨업,"Chong2,Xiabao","월, 수, 금",소년,"연애도 한번도 못해본 박희웅은 어느 날 많은 사람들을 구하고 죽게 되었는데 3개월 전으로 타임슬립이 되어버렸다. 
착한 일을 하다가 죽었는데 부자로 빙의된 것도 아니고 왜 고작 3개월 전으로 이동한 것일까?
그런데 보상인지 뭔지 미션을 부여 받게 되고 미션을 완수할 때 마다 칭호와 능력치를 가지게 된다. 
첫 미션은 고백 100번 거절 당하기부터 시작하는데…",카카오웹툰,133.0
1028.0,,4,https://dn-img-page.kakao.com/download/resource?kid=b4OH8d/hyEdht6NYH/QQk5IgpPwY2wShY8RF0KDK&filename=th1,여성향 게임의 파멸 플래그밖에 없는 악역 영애로 환생해버렸다… 컬러웹툰,"Satoru Yamaguchi,Nami Hidaka",수,로판,"내가 환생한 것은 전생에서 플레이한 여성향 게임의 악역 영애, 카타리나?!
그런 악역 영애의 미래는 국외추방 아니면 사망뿐!
환생하는 순간부터 절망적인 미래가 약속되어 있다니, 너무하지 않아?!
파멸 엔딩은 내 힘으로 회피한다!
파멸 회피 러브코미디, 드디어 개막!!

ⓒNami Hidaka, Satoru Yamaguchi 2018/Ichijinsha Inc.",카카오웹툰,134.0
1029.0,,13,https://dn-img-page.kakao.com/download/resource?kid=NH3x5/hy41K4DVBv/nOJH99yhlpdmpiYDShPxjK&filename=th1,링 오브 가디언,열문×대행도,"월, 화, 수",소년,"자신을 지원해 주고 보호해 줄 부모도 없이 아득바득 아르바이트와 장학금으로 생계를 유지하고 있던 김우혁.

어느 날 우혁은 한 반지를 줍게 된다. 하지만 쓸데없는 것에 시간을 쏟을 여유가 없어 버리고 가려던 찰나...

[ 앞으로 16시간 내로 지구에 생화확적 바이러스가 폭발해 좀비가 창궐하게 됩니다. 넘버 제로, 인류를 구원하십시오. ]

라는 반지의 허무맹랑한 말에 우혁의 인생은 완전히 뒤바뀌어버린다.

우혁은 과연 좀비들을 모두 물리치고 인류를 구할 수 있을까?",카카오웹툰,135.0
1030.0,,0,https://dn-img-page.kakao.com/download/resource?kid=bmWUc2/hyqE9Kfruc/buHdR7nt3pfT1N26o0EJcK&filename=th1,별을 구속하겠습니다,텐센트동만,수,BL,"까칠한 금수저 X 전직 경찰의 스타가 되기 위한 여정!
경찰이었던 지은우, 철부지 금수저 고준혁과의 악연으로 경찰을 그만두고 촬영장에서 보조 일을 하게 된다. 괴짜 감독의 제안으로 영화 주연을 맡게 되고, 훈남 선배의 가르침을 받아 배우의 길을 걷기로 결심하게 되는데... 네가 왜 여기 있어? 질긴 악연, 철부지 금수저를 다시 만나게 된 지은우. 촬영 내내 괴롭힘을 당하게 된다. 서로를 죽이고 싶을 정도로 싫어하는 둘은 스타가 되기 위해 노력하는데... 과연 둘은 사이가 좋아질 수 있을까?

제공: 텐센트",카카오웹툰,136.0
1031.0,,3,https://dn-img-page.kakao.com/download/resource?kid=cJloVY/hzwBrxpHCm/NOyN46xfiPeuZhF1EsvjpK&filename=th1,착한 남자,"채금산,김성동",수,무협,"우리가 살고 있는 이 세상은 하나의 거대한 제국이 지배하고 있으며
정치, 언론, 법조계 등 모든 권력이 그들의 제국을 위해 종사하고
대중은 그 권력의 지배 속에서 오히려 안심하는 그런 세상...

그들만의 거대한 제국을 깨뜨리고자 하는 결코 착하지 않은 ""착한 남자""의 이야기.",카카오웹툰,137.0
1032.0,,4,https://dn-img-page.kakao.com/download/resource?kid=hcygJ/hzp2gv0Dm7/kpub2rvUpHVRaMAwYL0Dok&filename=th1,금수친구들,짤태식,수,드라마,"평범한 나무꾼, 금수 네 마리의 집사가 되다!

고요한 아침의 나라 조선,
어느 작은 마을 외딴 곳에 허름한 초갓집을 짓고
개 한 마리를 키우며 어머니와 살고 있는 나무꾼.

가난했지만 평화로운 삶을 살던 그 앞에 나타난
회색 아기 고양이...?
그리고 곧 나타난 비둘기와 하얀 쥐까지!
졸지에 네 마리의 집사가 된 나무꾼.

그런데 알고보니 조선의 공주가 키우던 왕실 혈통 고양이?!
그리고 회색 아기 고양이를 둘러싼 거대한 음모까지!

평화로웠던 삶의 나무꾼은 이제 잊어야 한다.
왕을 해하려는 악의 세력을 무찔러야 한다!

금수친구들과 벌이는 좌충우돌 사건의 소용돌이 속에서
과연 나무꾼은 조선을 구할 수 있을 것인가?!",카카오웹툰,138.0
1033.0,,17,https://dn-img-page.kakao.com/download/resource?kid=jjXaA/hzb7z2Vwzd/FR4tlBKHlFUmyde6PGzmEk&filename=th1,계약자들,우주,수,드라마,"지구 멸망 천년 후, 새로운 문명으로 거듭났던 <판도라>엔
또다시'정체불명의 자연재해'가 시작된다. 
탐정 헥토르 던컨은 <판도라>에 악마와 계약한 <계약자들>이 존재하며, 
그들이 멸망을 부추기고 있다는 사실을 알게 된다.
“악마는 존재합니다.”
사제조차 악마를 이야기하는 세상.
탐정 헥토르는 <판도라>의 멸망을 막기 위해 길을 떠난다.",카카오웹툰,139.0
1034.0,,13,https://dn-img-page.kakao.com/download/resource?kid=6V4yJ/hzhOinKlYB/vwBW0VLfP2Ok9mGizDg7AK&filename=th1,현세로 귀환한 최강 신선,"복숭아나무밭,mello","수, 토",소년,"비참한 삶을 스스로 끝냈으나 우연한 기회에 선계(仙界)로 올라간 강무혁. 
인간으로서의 삶과는 달리 천부적인 재능을 인정받아 불과 만 년 만에 천존(天尊)이 되었다. 

그러던 어느 날, 그는 다른 신선들로부터 보물인 무자천서(無字天書)를 지키려다 자폭하게 된다. 
하지만 그는 놀랍게도 선계로 올라가기 전, 자신이 서른 살이던 때의 지구에서 눈을 뜨게 되는데... 

몸에 신력이 남은 채로 회귀한 그에게 어김없이 시비 거는 사람들. 그는 그들이 가소롭기만 하다. 
그렇게 도시로 회귀한 그는 천존이 되어서도 풀지 못했던 평생의 한, 아버지와 자신의 복수부터 시작하기로 한다.",카카오웹툰,140.0
1035.0,,14,https://dn-img-page.kakao.com/download/resource?kid=boRS8z/hyZ8xIPpdF/qEH2wKyH1R8G6r3wi6tyNK&filename=th1,먼치킨 육아일기,아란쨩x빅베어,"월, 화, 수",소년,"전직 킬러였던 민환. 그는 죽음의 문턱 앞에서 명계에 도달한다.
사랑하는 사람을 다시 만나기 위해 500년간 악착같이 수련한 그는,
명계에서 '마존'이라는 타이틀을 달 정도로 강해졌다.
마침내, 원래 세계로 돌아갈 수 있다는 확신이 생겨 이를 실행한다.

그런데... 잠깐.
나한테 딸이 있다고?

나도 모르는 사이에 생긴 딸!
어쩌겠어? 행복할 수 있도록 잘 해줘야지!

먼치킨 아빠의 육아일기, 시작합니다!",카카오웹툰,141.0
1036.0,,22,https://dn-img-page.kakao.com/download/resource?kid=gqJcU/hzwBimPk2K/FM3Za0pCVddIrGkMOS8hT0&filename=th1,닥터 스트레인지,마블 코믹스,수,소년,"모든 마법에는 대가가 따른다. 그런데 만약 소서러 슈프림이 대가를 치르지 못한다면? 과학 신봉자 집단 엠피리쿨이 위협을 가해 오면서 기이한 현상들이 숨 돌릴 틈 없이 벌어지지만, 마법은 전과 달리 제대로 작동하지 않는다! 그동안 사용했던 마법의 대가를 제대로 치르지 않았기 때문일까? 마법 세계가 붕괴될 위기 앞에서, 마법사들이 의지할 사람은 닥터 스트레인지뿐이다!",카카오웹툰,142.0
1037.0,,2,https://dn-img-page.kakao.com/download/resource?kid=xb9RU/hyZ8wDJo74/lEBzwr4xlsJpTFkAMuZRmK&filename=th1,인생 3회차 스승님,대마왕만화,수,무협,"인생작 무협 소설 조연 이랑에 빙의해버렸다!
하지만 그 조연은 소설 남주 서진운에게 무기나 뺏기고 바로 퇴장하는 역할이었는데…

어차피 1회용 역할인 거 남주 한 번은 이겨봐야 하지 않겠어?!
그렇게 시작된 이랑의 남주 이기기 프로젝트!
하지만 이랑은 수차례 진운에게 도전하였으나 번번이 패하고 결국 죽음을 맞이하게 된다.

인정 못해, 이대론 못 끝낸다고!

그리고 정신을 차려보니 이랑은 6살로 회귀해 있었다.
거기다 내공도 반 이상이 사라져있었고 곱게 죽지도 못한 자신을 비관하려던 찰나

잠깐! 그러니까 지금 서진운은 고작 열 살!

자신은 이랑의 어머니가 금지된 도술로 몇 백 년의 수련 끝에도 도달하기 힘들다는 원아의 경지에 도달한 상황이었고 진운이는 기나 단련하는 게 고작이라는 것을 깨닫는다.
이랑은 곧장 전생의 복수를 하기 위해 서진운에게 달려가는데…

과연 남주를 향한 이랑의 복수는 성공할 수 있을까?",카카오웹툰,143.0
