,Unnamed: 0,id,title,author,day,first_genre,second_genre,story,platform
6,6,184,악역의 엔딩은 죽음뿐,"수월,권겨을",금,로판,,"역하렘 공략 게임의 악역, 
에카르트 공작가의 하나뿐인 공녀이자 입양아
페넬로페로 빙의했다. 

그런데 하필 난이도는 극악! 
뭘 해도 엔딩은 죽음뿐! 

‘진짜 공녀’가 나타나기 전에
여주의 어장 중 한 명을 공략해서 살아남아야 한다.

사사건건 시비를 거는 오빠 1, 2.
모든 루트가 죽음으로 이어지는 미친 황태자.
여주바라기 마법사와 충직한 노예 기사까지!

‘일단 가망성 없는 놈들은 바로 버리자.’

“그동안 제 주제를 잘 몰랐어요.
앞으로는 쭉, 신경 쓰실 일 없이,
쥐죽은 듯 살겠습니다.”

근데 왜 자꾸 선을 그을수록 호감도가 오르는 거야?!
악역 페넬로페의 미친 역하렘 공략 게임 생존기!

==============================

[표지 및 타이틀 로고 디자인] 디자인그룹 헌드레드",카카오웹툰
7,7,185,백작가의 망나니가 되었다,"별나래,PAN4,유려한",금,드라마,,"눈을 떠보니 소설 속이었다.
그것도 망나니로 유명한 백작가의 도련님 몸으로….
그리고, 소설 속에서 나를 박살 냈던
막강한 주인공 최한이 곧 여기로 온다.",카카오웹툰
8,8,186,백작가의 사생아가 결혼하면,"문명인,랏슈",금,로판,,"""공작가와 결혼해라, 라리트 브루마이어.""

천대받고 구박받는 인생인 백작가의 사생아 라리트.
그녀는 태생부터 고귀한 이복언니를 대신하여,
전쟁터에서 죽어버린 유령 공작가에 시집가게 된다.

다만, 라인하라트 공작가는 반역죄로 인해 모든 재산이 압류되었으며,
대신 신부로 가게 된 라리트가 향한 곳은 황실의 넒은 아량으로
남겨진 외딴 산속에 있는 낡은 별장이다.

하지만 평생 눈칫밥만 먹던 라리트에게 결혼은 절호의 기회!
지긋지긋한 집을 떠나 드디어 생긴 나만의 집!

창창한 홀로서기 라이프가 시작되나 싶었지만,
늦은 밤, 죽은 줄 알았던 남편이 살아 돌아오는데...?

웹소설 <백작가의 사생아 결혼하면> 웹툰화☆",카카오웹툰
9,9,187,악녀 황후님이 날 너무 좋아해,"표류,Rana",금,로판,,"아름다운 미모로 인해 악녀 황후의 질투를 받다 끔살 당하는 평민 시녀 엑스트라… '샤를리즈'로 환생했다.

그나마 다행인 건, 아직 다섯 살 밖에 되지 않았다는 것!

원작이 시작하기 전까지 황제와 황후를 잘 피해 다니기로 결심했는데……


""샤를, 황제 폐하는 뭐라고?""
""에비지지에요.""

""샤를은 세상에서 내가 제일 좋지?""


그 악녀 황후님께서 나를 너무 좋아하시는데…?",카카오웹툰
10,10,188,두 번 사는 랭커,"농농,사도연",금,소년,,"5년 전 사라진 쌍둥이 동생을 잊고 살던 연우.
어느날 그에게 동생의 유품인 회중시계가 돌아왔다.

그리고 그 속에 숨겨진 일기장.

'형이 이 일기를 들을 때 즈음이라면 나는 이미 이 세상 사람이 아니겠지.'

여러 차원과 우주가 교차하는 세계에 놓인 태양의 신 탑, 오벨리스크.
그리고 그곳에 오르다 배신당해 눈을 감아야 했던 동생.

모든 걸 알게 된 연우는 동생이 남겨 둔 일기와 함께 탑을 오르기 시작한다.

'오늘부터 난. 차정우이다.'",카카오웹툰
11,11,189,아빠가 너무 강함,"모다인,개벽S",금,소년,,"재능도 없고 어리바리한 말단 공무원이 천마가 되어 돌아왔다.

무림에서 숱한 고난을 겪은 뒤, 남은 삶은 평범하게 살겠다고 다짐했는데...

""아빠가 되어 주세요. 제가 졸업할 때까지만.""

팔자에도 없던 딸이 생겨 버렸다?",카카오웹툰
12,12,190,서울역 네크로맨서,"신지훈,지성웅,진설우",금,소년,,"20년 전. 
알 수 없는 이유로 아르펜 행성으로 소환된 '강우진'.
미약한 그는 잔학한 몬스터들 틈에서 살아남았고, 마침내 '만렙의 네크로맨서'로 성장했다.

그의 등장으로 아르펜의 모든 살아있는 존재들은 공포에 떨었고, 죽은 자들은 그에게 경배했다.
분수를 모르고 그에게 칼을 겨눈 자들은 싸늘한 주검이 되어 그 피로 대지를 적셨다.

그리고 아르펜으로 소환된 지 20년째 되던 날,
그토록 돌아가고 싶었던 지구로 향하는 포탈이 열린다!

그런데..

[과천역 1번 출구 던전에 입장하셨습니다.]

""뭐지? 어째서 지하철역에서 몬스터가..?
왜 또 시간은 5년밖에 안 지난 거야?""

의문이 채 해결되기도 전에 서서히 지구를 옥죄어 오는 거대한 적.
트라넷과 그의 수하들.

""이 X끼들. 아주 뒤지려고 여길 쳐들어와?""

절체절명의 지구, '만렙의 네크로맨서'의 분노가 세상을 구한다!",카카오웹툰
13,13,191,SSS급 죽어야 사는 헌터,"네이다,Bill K,신노아",금,소년,,"F급 말단 헌터 ‘김공자‘.
랭킹 1위 ‘염제‘를 부러워하던 어느 날, 무려 S+급 스킬을 얻는다.
하지만 기쁨도 잠시, 어째 스킬 내용이 이상하다?!

상대의 스킬 중 1개를 복사한다,까지는 좋은데…

""뭐? 내가 죽어야만 발동된다고?!""

죽어야 사는 헌터의 인간찬가 <SSS급 죽어야 사는 헌터>",카카오웹툰
14,14,192,연록흔,"웹툰 이도경,원작 한수영",금,로맨스,,"수배자인 아버지 밑에서 남장을 한 채로 자라난 소녀, 연록흔!
황제 시해죄로 참수 위기에 처한 아버지를 구하기 위해 궁으로 떠난다.

아버지를 죽이고 황제의 자리에 오른 무소불위의 냉혈한 황제, 가륜!
처형장에서 아비를 구하기 위해 뛰어든 록흔을 만나게 되는데...


""소년, 네 인생을 내게 다오. 대신 네 아비를 구해주지.""


록흔은 아버지를 살리기 위해 성별을 숨긴 채, 황성에 입성한다.
과연, 록흔은 여자임을 들키지 않고 황제의 곁을 지킬 수 있을까?


거대한 운명의 소용돌이 속, 애틋한 사랑이 시작된다!",카카오웹툰
15,15,193,누구의 아이를 낳을까,황미리,"화, 금",로맨스,,"전생에 예쁜 것을 좋아했던 한수지!!
그녀는 외모에 95% 몰빵. 
부에 2%, 예술적 재능 2%, 신체적 재능은 1%로 똥손을 선택하고 환생하러 간다.

환생하러 가는 길목에서 만난 여자점술가!!
외모에 올인한 한수지가 큰 실수를 했다고 겁을 준다.

한수지의 운명으로는 쉽지 않겠지만 선인을 잉태하기만 하면 
부와 명성, 행운과 건강이 따라올 것이라고 한다.

운명을 개척할 수 있는 기회에 동의하고 서명한 한수지!!
선택에 따라 생이 1분에서 수년까지 차감되는 숨 막히는 순간순간들!!

배필을 만나 선인만 낳으면 차감된 생을 모두 돌려받을 수 있다. 
과연 한수지는 누구의 아이를 낳을까?",카카오웹툰
16,16,194,모든 게 착각이었다,"밈바,과앤",금,로판,,"책 속에서 다시 태어난 발로즈가의 차녀 두루아는 책의 내용을 떠올리며 무언가 잘못됐다는 것을 깨닫는다.
자신은 소설 속 여주 앨리스를 질투하는 악녀에 불과하며 남주 녹턴에 의해 화형당해 죽게 되는 것이다.
두루아는 살아남기 위해 의도적으로 남주인 녹턴 에드가에게 접근하지만 웬걸, 주인공이란 말이 무색하게 녹턴은 불신덩어리 악역 그 자체였다.
어떻게든 그의 곁에 붙어 가까워지려 해도 그럴수록 오히려 자신의 존재 가치를 시험당한다.

""또 와, 발로즈.""
그럼에도 녹턴은 두루아가 자신의 곁에 남기를 바라는데...

""녹턴 에드가는 지독한 악당이야!""
그 와중에 본래 남주와 잘 되어야 할 여주인 앨리스 리모란드는 녹턴을 피하라고 하고,

""저와 결혼해 주시겠습니까?
서브 남주인 애런 클레이모어와는 약혼까지 하게 된다.

한 치 앞을 보기 어려운 난장판. 과연 두루아는 원작의 결말을 피해 자신을 지킬 수 있을까.",카카오웹툰
17,17,195,그 오빠들을 조심해!,"민이영,플루토스",금,로판,,"7살에 어머니를 여의고 에른스트 공작가에 입양된 하리.
에른스트의 삼 형제에게 갖은 핍박을 받아왔지만
 시집을 가게 되면서 드디어 피눈물 나던 생활을 끝내게 되었다.

그런데 웬걸?
자다 일어났더니 지옥 같던 어린 시절로 돌아온 게 아닌가! 꿈인가?!

흥, 당장 깰 꿈이 아니라면
이제는 나도 눈치 안보고 맘대로 살거야!

하리는 그렇게 삐뚤어지기로 결심했다.",카카오웹툰
18,18,196,시한부라서 파업했는데,"시얌,리새,메나닉",금,로판,,"“영애는 앞으로 한 달밖에 사실 수 없습니다.”

아, 그런가요?
그러면‘제국의 백목련’,‘사교계의 꽃’전부 파업합니다!
아버지와 오라버니들도 더 이상 제게 딸 노릇 기대하지 마세요. 애초에 남처럼 여기셨잖아요?
이젠 그런 귀찮고 복잡한 것들을 하고 살기엔 제 수명이 한 달밖에 안 남아서요!

독립해서 집도 사고,
친구도 사귀고,
고백도 했는데,

사실... 시한부가 아니었다?!?!",카카오웹툰
19,19,197,강철의 연금술사 컬러웹툰,Hiromu Arakawa,"수, 금, 일",소년,,"많은 독자 여러분께 사랑을 받았던 <강철의 연금술사>가 '컬러 웹툰'으로 한층 업그레이드 하여 새롭게 연재를 시작합니다!
원작에 충실하며, '화려한 이펙트', 말풍선에 가려졌던 '히든 컷'들을 추가하였습니다.
재미요소를 추가하여 새롭게 연성된 <강철의 연금술사 - 컬러 웹툰> 지금 만나보세요.

연금술로 엄마를 되살리려던 에드워드, 알폰스 형제의 모험이 시작된다! ⓒ Hiromu Arakawa/SQUARE ENIX CO., LTD.",카카오웹툰
20,20,198,괴물 황태자의 아내가 되었습니다,"하과,꿈결나무",금,로판,,"[피폐물 남주로 성장할 예정인 작은 토끼가 자꾸만 나를 붙잡는다]

저주에 걸린 괴물 황태자 ‘블레이크’의 아내 ‘앤시아’로 빙의했다. 
앤시아는 결혼 첫날 황태자의 얼굴을 보고 자살해서, 블레이크에게 커다란 트라우마를 남긴 인물이다.
하지만 나는 죽지 않았고, 괴물 황태자를 떠날 생각도 없었다.
그런데 명색이 19금 피폐 소설의 서브 남주인데, 원작에서 퇴폐미를 뿜어내던 맹수였던 것과 달리 순진한 토끼 같다.
와랄랄라 귀엽게 보살펴 주고 있는데, 가끔 맹수의 이빨이 보이는 것 같다.

착각이겠지…?

괴물 황태자의 저주를 풀 수 있는 건 오직 여주인공인 다이애나뿐이다. 
내 역할은 이 어린 소년이 상처받지 않도록 지켜주다가, 때가 되면 물러나는 것이다.
그런데….

“앤시아, 나를 떠나지 마!”

이 작은 토끼가 자꾸만 나를 붙잡는다.",카카오웹툰
21,21,199,임기 첫날에 게이트가 열렸다,"제피가루,피아조아",금,드라마,,"국회의원으로서의 임기 첫날에 게이트가 열린 세상.
불타오르는 세상에서 일어나는
좌충우돌 우당탕탕 매운맛 정치액션 헌터레이드 모험활극!",카카오웹툰
22,22,200,베아트리체,"Cierra,마셰리",금,로판,,"'도대체 왜 나를 무서워하는 거지?'
'왜 나한테 잘해 주는 거야? 무섭게!!'
제국의 침략으로 멸망한 엘파사 왕국의 '노예 출신' 왕녀 베아트리체는
정체를 숨긴 채 제국의 노예 '클로이'로서의 삶을 살게 된다. 
새로운 삶을 개척하며 살던 것도 잠시, 그녀는 엘파사 왕국을 멸망시키고
자신을 죽이려 했던 제국의 영웅 알렉산드로 대공의 눈에 띄게 되는데...!
****************************************************************

정체를 숨겨야 하는 클로이와 그녀의 정체를 알고 싶은 알렉산드로 대공의
숨막히는 로맨스가 펼쳐집니다!

[로고 및 표지 디자인] 송가희

작가 Cierra, 마셰리

*****************************************************

웹툰 [베아트리체]는 매주 금요일, 주1회 연재됩니다.",카카오웹툰
23,23,201,폭군의 비서관이 되었습니다,"제이,기오,이인혜",금,로판,,"비서관으로 살다 퇴사 날 밤에 본 소설의 엑스트라, ‘로잘린 베리트’에 빙의했다. 
이왕 자작가 딸로 빙의한 거 죽을 때까지 적당히 호의호식 좀 누리다가 가려고 했는데
눈치 없는 오빠가 폭군의 비서관이 된다고?

죽기 싫어서 한 폭군의 비서관, 근데 역시 경력직 신입은 일처리가 다르지.
5년 하고 나니 나 없어도 잘 돌아갈 것 같다. 
그만두고 인생 한 번 즐겨볼까?

“그만 두겠습니다.”

“죽고 싶어?”

폐하, 가는 사람 안 잡고 오는 사람 안 막으면서
나한테는 왜 그래요?",카카오웹툰
24,24,202,폭군의 번역기가 되어버렸다,"슈퍼코믹스스튜디오,샤무아",금,로판,,"누구보다 고독한 폭군 미카엘과 
그의 유일한 이해자, 레티시아.

유일하게 황제의 말을 알아듣는다는 이유로 
10년간 그의 곁에서 번역기로 일했던 레티시아는 
제2의 삶을 살기 위해 사임을 선언하는데…….

""부탁이야. 제발 내 곁에 있어 줘.""

수수께끼 같은 단어만을 겨우 내뱉던 폭군이 
그동안 모두를 감쪽같이 속여왔다니!

""대체 왜 그러셨어요?""

충격과 배신감으로 정신을 차리지 못하는 
레티시아를 향해 미카엘이 천천히 입을 열었다.

""널 내 곁에 둘 유일한 방법이었으니까.""",카카오웹툰
25,25,203,"남편님, 다시 결혼해 주세요!","미우,파라구,Rana",금,로판,,"노랑 물결이 일렁이는 정원,
그 가운데 서 있는 나의 남편, 카르디.

""예전에, 당신이 이 꽃을 좋아한다고 말했잖아요.""

지나가듯 남긴 말을 기억하여
수선화 꽃밭을 만드는 다정한 남자.

이기적이라 할지라도
당신을 잃지 않을 수 있어 행복해 마지않은 나날이다.
그를 대신하여 죽어가는 이 순간마저도.

""저, 당신의 반려가 된 것을 단 한 번도 후회한 적 없어요.""
""제가 살아온 서른 해의 삶 중에서, 가장 행복했던 시간은 바로 당신과 함께했던 십 년이에요.""

누군가는 비극이라고 말할 테지만,
내 삶에 가장 안온했던 시간은 당신과의 시간이다.

""사랑해요 카르디""

다시 시간을 되돌아간다고 해도,
내가 할 일은 정해져 있어.

다시 한 번 카르디를 만날 거야.",카카오웹툰
26,26,204,아쉴레앙 공작의 계약 결혼,"은오,단청,오노아,이슈앤",금,로판,,"부모를 죽인 원수인 '폭군 왕'을 무찌르기 위해
쿠테타를 일으킨 우리 자매는 성공적으로 복수에 성공한다.

동생은 황제가 됐고, 언니인 나는 마수가 득실거리는 북부를 다스리는 공작이 되었다.

복수도 했고, 동생까지 황제로 만들었으니
남은 과업은 단 하나!

그건 바로 동생으로 돕기 직전,
신께 했던 맹세를 지키는 것.

그러기 위해선 일단 결혼을 해야하는데,
연애고자인 나에겐 전쟁보다도 용 잡는 것보다도 '연애'가 더 어렵다.

그런데...폭군의 사생아 왕자가 마침 계약 결혼을 제안해오네..?

""삼 년, 딱 삼년만 저와 결혼 관계를 유지해 주십시오. 그 뒤에 바로 이혼해 드리겠습니다""


'얘 뭐래니? 근데 왜 계속 눈에 밟히지..?'




연담 x 다온웹툰",카카오웹툰
27,27,205,전령새 왕녀님,"삼월에,동전,한류이",금,로판,,"전쟁으로 패망 직전에 몰린 로이몬드의 여덟 번째 왕녀 제르.
적군에게 납치됐다 깨어나 보니… 새가 됐다?!

다행인지 불행인지 그것도 총사령관 ‘발하일’의 전령새가!
비록 새의 몸이지만 나라를 위해 고군분투하는 그녀.

하지만 진짜 새 취급도 정도껏 하라고!!
“궤에에엑!""",카카오웹툰
28,28,206,프린세스,"한승원,프린세스프로덕션","수, 금",로판,,"3대에 걸친 대서사시.
라미라,아나토리아,스가르드 3국의 이야기.

1년 내내 온화한 기후와 풍족한 자원을 가졌지만 약소국이기에, 언제나 정치적으로 중립을 지켜야 하는 라미라.
라미라의 왕자인 비욘, 그가 사랑하고 있는 상대인 유모의 딸 비이, 그리고 바이다 가문의 장남이자 왕자의 호위무사 레오, 총리의 딸로 왕자인 비욘과 약혼자인 에스힐드. 
필연처럼 만나고, 운명처럼 헤어짐을 반복하는 그들의 이야기가 3대에 걸쳐 펼쳐진다.",카카오웹툰
29,29,207,마존현세강림기,"AZI,UGPP,마요랑,월백",금,소년,,"첫 번째 삶. 불의의 사고로 가족과 두 다리를 잃고 스스로 목숨을 끊었다.

두 번째 삶. 중원에서 적천마존이라는 명성을 얻었지만 가장 신뢰하던 이에게 배신당해 죽게 됐다.

그리고 맞게 된 세 번째 삶.
다시 돌아온 현대에서 강진호 자신은 평범한 삶을 살 거라 다짐하지만... 
평범한 인간으로 살기엔 이미 중원의 삶에 너무 익숙해져 버린 것 !

'난 평범하게 살고 싶었어.  하지만 먼저 날 건드린 건 너희들이다. 각오는 돼 있겠지?' 

다가오는 위기 속에서 강진호는 적천마존으로서의 충동을 떨쳐내고 무사히 '평범한 삶'을 얻을 수 있을 것인가 !

전설이라 불린 마교 교주의 21세기 현세 적응기 !


< 마 존 현 세 강 림 기 >",카카오웹툰
30,30,208,남편이 미모를 숨김,"가비남,하라라,정연",금,로판,,"대대로 끔찍한 괴물이 태어난다는
할스테드 성의 영주, 에르덴.

흉측하기로 유명한 영주의 외모는
가면으로 가려져 있다.

언니들 대신 할스테드 성의 영주에 시집가게 된 레티샤는
'괴물과 결혼한 여인'으로 불리며
많은 이들의 동정을 사지만―

사람들은 모르는 비밀이 있다.

""부인께는 항상 감사해하고 있습니다.
흉측한 저에게 이렇게나 상냥하시다니…""

""그야 전 에르덴의 부인이니까요.""

""어서 빨리 이혼해드려 하루 빨리 이 모든 것들로부터
벗어나도록 해드려야 하는데…
죄송하지만 이혼장을 잃어버린 것 같습니다.""

'그렇겠지, 내가 태워버렸으니까.'

""그래서 시간이… 더 걸릴 것 같습니다.""

'법률가들 사이에 소문 좀 험하게 흘려놔야겠군.'

이렇게 잘생긴 남편과 이혼이라니.
안 돼, 안 돼, 절대 안 돼!!!

『남편이 미모를 숨김』 지금부터 시작합니다!
--------------------------------
*매주 목요일 22시에 연재됩니다.*",카카오웹툰
31,31,209,천검기협,"스토리플러스(대명),글리,김한석(콘티메이커스튜디오),은열",금,무협,,"무림의 환란을 막기 위해
초절정고수에서 초고도비만으로 타임슬립+빙의한 
개망나니 진위강, 아니 유현.

환란의 원흉인 '환란의 주구'를 찾아내 숨통을 끊어 놓아야 하거늘
사랑 듬뿍 받고 자라 걷지도 못할 만큼 육중해진 몸에 빙의한 덕에
제 숨통 유지가 만만치 않은 지경이다. 
더 큰 문제는 빙의 과정에서 중요한 기억들이 유실되었다는 것.

하여, [유현 무림 구원 프로젝트]의 간략한 윤곽은 이렇다. 

일 단계, 고강도 다이어트와 무공 회복을 병행하고
이 단계, 주구 놈이 차지할 영물, 영초를 가로채 유현 먹방으로 만들면서
삼 단계, 젊은 시절의 스승들을 찾아내 제자 삼아 키워내
사 단계, 베일에 쌓인 환란의 주구를 찾아낸 후
오 단계, 일거에 제압하여 임무 끝! 새 인생, 행복 시작!

자~ 그럼
코미디면 코미디, 액션이면 액션, 감동 한 스푼까지...
<천검기협>의 압도적 재미를 맛보시라!",카카오웹툰
32,32,210,폭군의 애착인형,"연주,백이듬",금,로판,,"쿠데타를 일으킨 오빠에게 목이 잘려 죽었다. 
회귀한 후, 결심했다. 
어떻게든 저 놈을 구워삶아서 살아남고 말겠다고! 
그런데......
너무 구워삶았나?

""오라버니, 이제 슬슬 혼인을 하셔야지 않겠어요?""

돌아오는 대답은 없었다. 대신, 레이탄의 손에 쥐어진 잔이 쩍, 소리를 내며 갈라졌다.

""세상에, 피가 나잖아요.""
""내가 왜 혼인을 해야 하지?""
""네?""
""네가 있는데.""

왜 혼인을 해야 하냐니! 네가 얼른 황후를 맞아야 내가 이 성을 뜨든지 말든지 하지! 세쯔가 부자연스럽게 웃었다. 

""세쯔.""

순간 세쯔의 몸이 휘청였다. 세쯔를 잡아당긴 레이탄은 그녀를 제 품에 가두듯 안았다. 품에 갇힌 세쯔를 내려다보는 빨간색 눈동자가 음험하게 빛났다.

 ""너도 알고 있잖아? 우리가 친남매가 아니라는 걸.""

#회귀 #집착남주 #근친아님",카카오웹툰
33,33,211,옷소매 붉은 끝동,"도파민,CreativeSUMM,강미강",금,로맨스,,"도깨비보다 무섭다는 왕이 있었다.
가늘고 길게 살고픈 궁녀도 있었다.
이상스레 서로가 눈에 거슬렸다.
그래서 다가섰다. 그래도 다가서지 않았다.
어렵고 애매한 한 발자국씩을 나누며 습관처럼 제자리를 지켰다.

갑작스레 찾아온 왕의 마음은 그녀의 삶을 흔들어 놓는다.

“정녕 신첩을 아끼셨사옵니까? 하면 다음 생에선 알은체도 마소서.”

나라를 사랑해야했던 왕과, 자신의 삶을 사랑했던 한 궁녀의, 서로가 같을 수 없었던 애절한 사랑 이야기.

옷소매 붉은 끝동ⓒCreativeSUMM,도파민,강미강/학산문화사",카카오웹툰
34,34,212,오라버니가 너무 순해서 걱정이다,"이수호,류희온",금,로판,,"악덕기업의 노동력 착취, 서류 더미 속에서 과로로 쓰러졌더니…

""전하! 이렇게나 쌓인 서류가……!""

현생의 나를 꼭 닮은, 황태자 때문에 격무에 시달리는 보좌관의
여동생으로 빙의했다?!

오라버니의 '착하고 순한 성격'을 이용해서 멋대로 부려먹으려고 하다니,
과거의 내가 떠올라서라도 두고 볼 수 없어!!

그렇게 시작된 나의 두 남자 갈라놓기 작전이었건만….

""음, 모처럼이니 그대도 우리와 함께….""

어쩐지 이 살아 있는 악덕기업, 나에게 끌리는 것 같다?!
현대에서나 책 속에서나, 악덕기업은 왜 이렇게 나를 좋아하는 거야?
게다가,

'제 여동생 건드리면, 다 죽여 버릴 겁니다.'

착하디 착한, 순하디 순한 시스콤 오라버니까지…?

**************************

[표지 및 타이틀 로고 디자인] 송가희

**************************

웹툰 [오라버니가 너무 순해서 걱정이다]는 매주 금요일, 주1회 연재됩니다.",카카오웹툰
35,35,213,입술 좀 빌려주세요,"가가,리단,김소한",금,로맨스,,"애인이 바람난 상대의 연인을, 외도 현장에서 마주칠 확률은 얼마나 될까?
그리고 그 사람과 입을 맞추게 될 확률은?
황당한 해프닝으로 엮이게 된 두 남녀의 선(先) 입술, 후 연애 스토리

[타이틀: 디자인 헌드레드]",카카오웹툰
36,36,214,이차원 용병,"발로,금호",금,소년,,"취직하고 싶습니까?
영혼을 팔아서라도 취직하고 싶으십니까?
그렇다면 잘 오셨습니다.
취업 정보 사이트 영팔이는 영혼을 팔아서라도
일자리를 구하고 싶은 이, 바로 당신을 위한 곳입니다.

천사인가, 악마인가.
서른 살 백수 강철호는 정체 모를 그들과 계약을 했다.
영혼을 팔아서라도 돈, 그놈의 돈을 벌기 위해!

다른 차원의 계약자들에게 빙의하여,
그들이 가장 절망하던 순간의 삶을 바꾸는 것!
그것이 강철호에게 주어진 사명, 미션(Mission)이다!

************************************************

소설에서 다 풀지 못했던 이야기가
지금 여기에서 펼쳐집니다!



[시즌1] 만화 김재환 
[시즌2, 3] 만화 발로 
[로고 및 표지 디자인] 디자인그룹 헌드레드

************************************************

웹툰 [이차원 용병]은 매주 금요일, 주1회 연재됩니다.",카카오웹툰
37,37,215,이것이 법이다,"스튜디오 이너스,판중,이계원,자카예프",금,드라마,,"천재 변호사 노형진의 정의구현 회귀 판타지!

대학교 수석에 사법고시 수석, 95% 달하는 승률까지
속칭 잘나가는(?) 변호사였던 노형진!
그는 정의로운 대한민국을 만들기 위해 커다란 권력에
맞서 싸우던 중 국정원 요원에 의해 무참히 살해당하고 만다.

""죽어서는 안 될 놈인데…""
노형진은 사실 옥황상제가 지상의 타락을
바로잡기 위해 보냈던 인물이었다!
그런 그가 허무하게 저승으로 돌아오자 옥황상제는
다시 한번 노형진을 지상으로 내려보내게 되는데…
＂자기 목숨 줄을 지킬 정도의 힘은 줘야지.""
옥황상제가 말한 그 '힘'의 정체는 과연?

과연 노형진은 자신의 미래와 대한민국의 미래까지
모두 바꿀 수 있을 것인가?!",카카오웹툰
40,40,218,악역에게 청혼받았습니다,"빡킬(COPIN),사동,십삼월의새벽",금,로판,,"악역의 살인 현장을 목격해 버렸다. 심지어 들켰다.
내 인생 종 치는 소리가 여기까지 들리는 것 같다.
그러나 그가 내게 건넨 것은…

""나와 결혼해 줘요.""

반지였다. 그것도 알이 몹시 큰. 이게 무슨 일이야?! 

""영애도 죽는 것보단 이게 나을 텐데요, 결혼합시다, 우리.""

소설 속 악역 최종보스 남주와의 서늘한 결혼생활이 시작됩니다!

[타이틀 로고 디자인: 디자인그룹 헌드레드]",카카오웹툰
42,42,220,권왕무적,"초우,김대진",금,무협,,"빈손으로 세상에 나와 단 두 주먹으로 무림을 평정한 권왕. 
진정한 남자는 사랑마저도 호쾌하다. 말은 느리고 주먹은 빠르게! 
주먹질 아홉 번이면 이기지 못할 자가 없는 권왕, 이제 그에 대한 신화와 전설이 시작된다.
매주 금요일 업데이트!",카카오웹툰
43,43,221,황녀님이 사악하셔,"포알카,별다섯(ARC),슈슈,화솜,차소희",금,로판,,"나는 삼백 살이 넘는 마녀이지만, 믿었던 인간에게 배신당해 죽었다.
꼼짝없이 영혼계에 붙잡혀 있을 줄 알았는데 
서로가 서로를 죽이는 황실에 황녀로 환생했다.

이렇게 된 이상 내가 황제가 돼야겠다. 
“너. 내 부하가 대라.”

이렇게 했으니까 모두 나를 두려워하겠지, 생각했는데.

“한 번만 만져주면 안 돼? 네가 머리를 쓰다듬어줬다고 하면 모두가 부러워할 거야.”
…뭐야. 왜 이래. 

“더 해 줘. 귀여우니까.”

하지만 단체로 미쳤나, 싶을 정도로 내게 맹목적인 애정을 보이고 있다.

…나 황제 될 수 있겠지?",카카오웹툰
44,44,222,흑막들의 조련사가 되었습니다,"TLB,91,린아(潾娥)",금,로판,,"죽었다고 생각했는데 깨어나 보니 소설 속에 빙의했다.
그것도 일 년 뒤에 죽을 엑스트라에게.
이렇게 죽기는 싫었던 알렉사는 강아지의 모습을 한 남주인공을 
길들이기로 결심한다.

남주인공이 인간의 모습으로 돌아오는 건 앞으로 2년.
그동안 대공가에서 호의호식하다가 대가를 받고 나올 생각이었다.
문제는 남주인공이 사람이 되는 순간, 모든 기억을 잊는다는 거다.

“나를 기억해야 해. 알았지? 그렇게 귀엽게 봐도 소용없어, 약속해!”

그렇게 수도 없이 당부했다.
잘못했다가 흑막이 된 남주인공에게 죽고 싶지 않았기 때문이다.

헌데, 
“기억하라고 하시길래, 전부 기억했습니다. 알렉사.
 은혜를 갚을 길이 없으면 몸으로라도 갚아야죠.”

귀여운 댕댕이가 요사스러운 늑대로 자랐다.
제기랄, 나 뭘 키운 거야?

내가 원한 건 이런게 아니었다고~!!",카카오웹툰
45,45,223,나의 나쁜 연하남,"김수연,윤초아",금,로맨스,,"<나의 나쁜 연하남> 은 매주 금요일 00:00시 연재됩니다.

----------------------------------------------------------------------------
서른둘 나이에 경험 제로, 박솔. 
스킨십도 안 하는 뻣뻣한 여자라고 차이기를 여러 번.
급기야 첫사랑을 뺏어간 동창과 전남친의 웨딩 커플 파티에 초대되고 만다.  
욱하는 마음에 박솔은 쌔끈빠끈한 남자친구를 데려가겠다고 큰소리치긴 했는데,
아니, 근데, 그런 매끈한 놈을 대체 어디서 구한담?!

그러던 그녀에게… 오마이갓뜨! 이게 웬걸?
때마침 기적처럼 나타나 눈물나게 고마운 구세주는,
어린시절 마구마구 귀여워했던 말랑카우 같은 내 동생 절친, 한주혁!

“잘됐다! 너, 하루만 내 남친 알바해라.”

하지만 이 녀석, 어느새 남자가 되어 솔이를 시시때때로 당황시킨다.

""누나, 저 이제 어리지 않아요.
각오해요, 지금부터 시작이니까.""

트라우마를 되갚아주려는 응큼 연하남과
대책 없이 휘둘리는 귀여운 연상녀의
몸부터 시작해버린 코믹 러브 로맨스!",카카오웹툰
